ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
138 9.24359e-11 -2.69913e-11 1.31901e-10 
142 4.71025e-11 -4.46711e-11 7.13639e-11 
146 3.56243e-11 7.39459e-11 1.19222e-10 
150 6.3956e-11 4.3936e-11 2.00778e-10 
154 5.71296e-11 -4.47845e-11 1.99058e-10 
158 2.57236e-11 -5.78067e-11 9.11829e-11 
162 -8.27862e-12 4.325e-11 6.4211e-11 
166 -1.74031e-11 2.1985e-11 1.06313e-10 
170 -1.36614e-11 -2.20232e-11 1.09843e-10 
174 -6.69466e-12 -4.13087e-11 5.92367e-11 
178 -9.78065e-12 1.23402e-11 1.55153e-11 
182 -1.64524e-11 5.51626e-12 2.36339e-11 
186 -1.16261e-11 -8.3604e-12 2.65754e-11 
190 -1.17695e-11 -1.44107e-11 2.13478e-11 
3 -7.35017e-12 4.58934e-12 6.79289e-12 
7 -7.6615e-12 5.78179e-12 2.99475e-12 
11 -7.9273e-12 8.07263e-12 -2.74569e-12 
15 -1.0024e-11 1.10743e-11 -1.18021e-11 
19 -8.84619e-12 8.5792e-13 7.53183e-12 
23 -6.80825e-12 2.03097e-12 8.2368e-13 
27 -1.58246e-11 3.27795e-12 -3.61179e-12 
31 -5.24189e-12 8.66878e-13 -4.85872e-12 
35 -8.84087e-12 -1.38197e-12 6.46253e-12 
39 -8.8654e-12 -2.25503e-12 8.36402e-13 
43 -1.5112e-11 -4.13857e-12 -2.89114e-12 
47 -1.14213e-11 -3.15959e-12 -7.00016e-12 
51 -5.26093e-12 -3.92653e-12 3.9554e-12 
55 -4.49853e-12 -3.56073e-12 8.87644e-13 
59 -1.20626e-11 -7.62586e-12 -2.87378e-12 
63 -1.13445e-11 -9.11217e-12 -8.92349e-12 
67 5.7639e-11 -8.03944e-11 6.05674e-11 
71 1.24642e-10 -1.75037e-10 4.00278e-11 
75 1.50655e-10 -1.87033e-10 -4.94747e-11 
79 7.71676e-11 -8.38581e-11 -7.05163e-11 
83 3.17364e-11 -1.00971e-10 7.19771e-11 
87 5.22845e-11 -1.80163e-10 5.02232e-11 
91 7.37705e-11 -2.20187e-10 -5.14958e-11 
95 4.24069e-11 -1.21472e-10 -8.61134e-11 
99 -6.6204e-12 -5.01889e-11 3.1495e-11 
103 -1.34001e-11 -9.94199e-11 2.12294e-11 
107 -1.74121e-11 -9.02203e-11 -2.35259e-11 
111 -1.10751e-11 -7.09905e-11 -4.75161e-11 
115 -7.32385e-12 -1.56721e-11 9.06579e-12 
119 -1.29344e-11 -2.59282e-11 6.85602e-12 
123 -1.53395e-11 -2.33139e-11 -5.01918e-12 
127 -6.13513e-12 -1.07747e-11 -7.01714e-12 
131 5.61683e-11 5.90444e-11 -7.92089e-11 
135 1.26635e-10 4.60263e-11 -1.77471e-10 
139 1.4426e-10 -4.99073e-11 -1.8368e-10 
143 8.69866e-11 -7.73061e-11 -9.8503e-11 
147 2.70826e-11 5.21404e-11 -8.09917e-11 
151 5.40353e-11 4.92915e-11 -1.97807e-10 
155 7.45215e-11 -5.24878e-11 -2.29544e-10 
159 3.60946e-11 -8.82044e-11 -1.16956e-10 
163 -5.7548e-12 3.12909e-11 -5.04277e-11 
167 -1.67873e-11 2.09146e-11 -1.01834e-10 
171 -1.08631e-11 -1.81886e-11 -9.76775e-11 
175 -7.72611e-12 -3.16568e-11 -4.91418e-11 
179 -7.4894e-12 7.67452e-12 -1.54423e-11 
183 -1.14471e-11 5.93015e-12 -2.48175e-11 
187 -1.42402e-11 -2.09932e-12 -2.09067e-11 
191 -1.05231e-11 -9.012e-12 -1.65381e-11 
4 -7.48567e-12 5.94436e-12 3.69806e-12 
8 -5.41574e-12 5.6571e-12 2.25855e-12 
12 -4.9817e-12 2.13345e-12 -1.9037e-12 
16 -4.70517e-12 3.51689e-12 -2.7536e-12 
20 -9.4217e-12 1.82746e-12 9.2585e-12 
24 -9.4783e-12 2.32719e-12 2.86761e-12 
28 -1.1018e-11 2.70261e-12 -3.54768e-12 
32 -4.44964e-12 1.17992e-12 -2.95943e-12 
36 -1.01959e-11 -2.88113e-12 7.15245e-12 
40 -2.05141e-11 -5.96043e-12 5.02097e-12 
44 -1.07988e-11 -2.79251e-12 -2.4253e-12 
48 -1.10949e-11 -1.47556e-12 -1.16508e-11 
52 -9.47377e-12 -6.03546e-12 6.91661e-12 
56 -1.35188e-11 -1.12837e-11 2.87268e-12 
60 -8.60105e-12 -7.36525e-12 -2.80723e-12 
64 -5.78363e-12 -4.68119e-12 -4.61546e-12 
68 7.88524e-11 -9.16511e-11 5.97991e-11 
72 1.00547e-10 -1.32179e-10 2.40396e-11 
76 9.76778e-11 -1.34667e-10 -2.23054e-11 
80 4.72764e-11 -7.52846e-11 -4.02927e-11 
84 3.29022e-11 -1.0014e-10 6.45885e-11 
88 6.84114e-11 -2.13461e-10 4.30043e-11 
92 4.60944e-11 -1.67164e-10 -3.93855e-11 
96 2.17991e-11 -6.78871e-11 -4.07635e-11 
100 -1.38685e-11 -5.66993e-11 4.517e-11 
104 -1.41533e-11 -9.80644e-11 2.15272e-11 
108 -1.51877e-11 -1.0231e-10 -2.31983e-11 
112 -5.61642e-12 -4.58721e-11 -3.09072e-11 
116 -1.6002e-11 -2.17497e-11 2.12871e-11 
120 -1.80948e-11 -2.5864e-11 8.99392e-12 
124 -1.90502e-11 -3.37507e-11 -7.32424e-12 
128 -5.61028e-12 -1.25623e-11 -1.01151e-11 
132 7.63633e-11 5.71896e-11 -9.27809e-11 
136 1.35777e-10 3.81531e-11 -1.77798e-10 
140 9.78789e-11 -2.92575e-11 -1.38299e-10 
144 5.17724e-11 -4.81591e-11 -8.22665e-11 
148 3.65304e-11 7.1515e-11 -1.13211e-10 
152 6.49394e-11 4.69663e-11 -2.03816e-10 
156 5.3539e-11 -4.267e-11 -1.92834e-10 
160 2.46044e-11 -5.081e-11 -8.16841e-11 
164 -1.20285e-11 4.07367e-11 -6.41214e-11 
168 -1.32434e-11 1.93328e-11 -9.59292e-11 
172 -1.29168e-11 -2.61846e-11 -1.02397e-10 
176 -5.65801e-12 -3.68958e-11 -5.06994e-11 
180 -1.3805e-11 1.42019e-11 -1.74362e-11 
184 -1.98128e-11 9.6498e-12 -3.44445e-11 
188 -1.08331e-11 -4.44107e-12 -2.05663e-11 
192 -7.81162e-12 -1.22187e-11 -1.79425e-11 
