ITEM: TIMESTEP
625
ITEM: NUMBER OF SURFS
138 9.435e-11 -2.72019e-11 1.37158e-10 
142 5.64313e-11 -5.17543e-11 9.2467e-11 
146 3.7283e-11 6.64491e-11 1.07e-10 
150 5.81256e-11 4.5839e-11 2.07396e-10 
154 4.59196e-11 -3.89546e-11 1.8254e-10 
158 2.00399e-11 -4.31418e-11 7.02135e-11 
162 -1.08654e-11 3.75769e-11 5.03771e-11 
166 -1.84485e-11 2.45205e-11 1.12885e-10 
170 -1.073e-11 -2.11717e-11 8.56032e-11 
174 -3.08912e-12 -3.47644e-11 4.67574e-11 
178 -1.34694e-11 1.2101e-11 1.77707e-11 
182 -1.61742e-11 6.38326e-12 3.11899e-11 
186 -1.36433e-11 -5.66425e-12 2.64949e-11 
190 -1.21503e-11 -1.64746e-11 2.26681e-11 
3 -8.9003e-12 8.83504e-12 8.80814e-12 
7 -1.14318e-11 9.67426e-12 3.29008e-12 
11 -1.01448e-11 1.01949e-11 -1.76848e-12 
15 -9.85945e-12 9.79027e-12 -9.52077e-12 
19 -1.01167e-11 1.88863e-12 9.59035e-12 
23 -1.53011e-11 2.48541e-12 4.11955e-12 
27 -9.67112e-12 2.10564e-12 -2.98582e-12 
31 -8.43252e-12 1.41629e-12 -8.67943e-12 
35 -1.06637e-11 -1.56882e-12 7.28712e-12 
39 -1.17135e-11 -2.39611e-12 3.43028e-12 
43 -8.35162e-12 -3.31348e-12 -2.65477e-12 
47 -1.10635e-11 -2.84852e-12 -7.99312e-12 
51 -4.60101e-12 -3.3344e-12 3.52553e-12 
55 -7.37903e-12 -7.30713e-12 3.68017e-12 
59 -9.99071e-12 -8.44369e-12 -4.01944e-12 
63 -1.19211e-11 -9.92073e-12 -7.54135e-12 
67 6.26467e-11 -8.34771e-11 6.36669e-11 
71 1.19106e-10 -1.63018e-10 3.8034e-11 
75 1.21275e-10 -1.67042e-10 -4.21083e-11 
79 9.38253e-11 -1.00088e-10 -7.8796e-11 
83 2.50632e-11 -9.42165e-11 6.39975e-11 
87 5.52359e-11 -1.92508e-10 4.39247e-11 
91 7.64895e-11 -2.50864e-10 -5.77639e-11 
95 4.12207e-11 -1.09301e-10 -7.53559e-11 
99 -4.74225e-12 -5.53546e-11 3.25017e-11 
103 -1.24215e-11 -9.45253e-11 2.01675e-11 
107 -1.50222e-11 -1.00981e-10 -2.00835e-11 
111 -6.29788e-12 -4.80312e-11 -3.06917e-11 
115 -3.68904e-12 -1.0513e-11 5.12034e-12 
119 -1.15913e-11 -2.31897e-11 4.897e-12 
123 -1.22652e-11 -2.28348e-11 -4.64796e-12 
127 -8.6262e-12 -1.41887e-11 -8.10998e-12 
131 6.50829e-11 7.23853e-11 -9.30348e-11 
135 1.22031e-10 3.65825e-11 -1.65463e-10 
139 1.40822e-10 -3.83138e-11 -1.75625e-10 
143 8.64489e-11 -7.90667e-11 -9.29861e-11 
147 2.22647e-11 5.51894e-11 -8.21418e-11 
151 4.87608e-11 4.59423e-11 -1.85643e-10 
155 6.43405e-11 -4.53714e-11 -2.11999e-10 
159 3.94738e-11 -8.48689e-11 -1.1698e-10 
163 -4.15759e-12 3.211e-11 -4.9743e-11 
167 -1.13338e-11 1.85683e-11 -7.98094e-11 
171 -9.64595e-12 -2.1969e-11 -1.05528e-10 
175 -9.50918e-12 -3.44214e-11 -5.13574e-11 
179 -1.23141e-11 1.47845e-11 -2.28365e-11 
183 -9.58477e-12 5.52924e-12 -1.65128e-11 
187 -1.1071e-11 -5.04634e-12 -1.76729e-11 
191 -7.85568e-12 -9.08103e-12 -1.32263e-11 
4 -7.81099e-12 8.38045e-12 7.18294e-12 
8 -6.56335e-12 4.06011e-12 6.60461e-13 
12 -6.58933e-12 5.19902e-12 -1.69511e-12 
16 -5.76091e-12 3.42637e-12 -3.37172e-12 
20 -9.70226e-12 4.00103e-12 7.5102e-12 
24 -1.15824e-11 3.71737e-12 3.27633e-12 
28 -8.50444e-12 3.28533e-12 -2.56171e-12 
32 -8.40169e-12 3.18643e-12 -5.69282e-12 
36 -1.07572e-11 -3.35398e-12 8.33706e-12 
40 -1.42653e-11 -3.73964e-12 4.08925e-12 
44 -1.27394e-11 -3.0565e-12 -1.78548e-12 
48 -8.25574e-12 -2.10497e-12 -5.79443e-12 
52 -8.23731e-12 -7.17311e-12 8.89481e-12 
56 -7.27438e-12 -9.0951e-12 3.82417e-12 
60 -1.06133e-11 -8.17315e-12 -1.6205e-12 
64 -8.74425e-12 -5.03271e-12 -6.94194e-12 
68 8.50022e-11 -1.02235e-10 6.37402e-11 
72 1.23561e-10 -1.54717e-10 2.97359e-11 
76 9.45358e-11 -1.38018e-10 -2.87189e-11 
80 5.37673e-11 -8.24683e-11 -4.52602e-11 
84 3.42855e-11 -1.18335e-10 7.47949e-11 
88 6.39882e-11 -2.18045e-10 4.83841e-11 
92 4.58974e-11 -1.70602e-10 -3.4711e-11 
96 2.39755e-11 -7.32254e-11 -4.96325e-11 
100 -8.67598e-12 -5.32832e-11 3.78909e-11 
104 -1.41735e-11 -8.93153e-11 2.61834e-11 
108 -1.05679e-11 -9.7807e-11 -2.4304e-11 
112 -5.75024e-12 -5.20049e-11 -3.22208e-11 
116 -8.94512e-12 -1.4462e-11 1.30517e-11 
120 -1.52489e-11 -3.13138e-11 7.04686e-12 
124 -1.34676e-11 -2.63444e-11 -5.07422e-12 
128 -7.3588e-12 -1.6187e-11 -1.36591e-11 
132 7.50674e-11 5.81325e-11 -8.67863e-11 
136 1.19225e-10 3.27763e-11 -1.54147e-10 
140 1.12207e-10 -3.44443e-11 -1.55555e-10 
144 5.48416e-11 -4.87658e-11 -8.41413e-11 
148 4.72031e-11 8.88903e-11 -1.35757e-10 
152 6.94503e-11 5.4225e-11 -2.41495e-10 
156 5.40991e-11 -4.32022e-11 -2.02519e-10 
160 2.57254e-11 -5.24628e-11 -8.58539e-11 
164 -7.36522e-12 4.29847e-11 -5.83189e-11 
168 -1.51934e-11 2.1517e-11 -8.65132e-11 
172 -8.12912e-12 -2.58033e-11 -9.18917e-11 
176 -5.91786e-12 -2.99216e-11 -4.2367e-11 
180 -7.12492e-12 7.84579e-12 -1.17006e-11 
184 -1.38874e-11 4.07675e-12 -2.33351e-11 
188 -1.54021e-11 -7.43519e-12 -2.74555e-11 
192 -1.25783e-11 -1.51708e-11 -2.27993e-11 
