ITEM: TIMESTEP
10000
ITEM: NUMBER OF SURFS
138 1.00774e-10 -3.29197e-11 1.38516e-10 
142 5.88651e-11 -5.01089e-11 9.05194e-11 
146 3.37663e-11 6.4426e-11 1.02274e-10 
150 6.89461e-11 4.81915e-11 2.09498e-10 
154 5.18061e-11 -3.72752e-11 1.84233e-10 
158 2.57646e-11 -5.91567e-11 9.65975e-11 
162 -4.27813e-12 4.23462e-11 5.69055e-11 
166 -2.24604e-11 3.04871e-11 1.21444e-10 
170 -1.16715e-11 -2.10738e-11 1.00953e-10 
174 -3.54947e-12 -3.7341e-11 4.43977e-11 
178 -1.12675e-11 1.42893e-11 1.59891e-11 
182 -1.54918e-11 7.09916e-12 2.57509e-11 
186 -1.77513e-11 -8.23783e-12 2.95216e-11 
190 -8.65604e-12 -9.79559e-12 1.25733e-11 
3 -6.19769e-12 3.75981e-12 5.85276e-12 
7 -9.16979e-12 7.14629e-12 2.24543e-12 
11 -1.31565e-11 1.07814e-11 -4.75461e-12 
15 -5.38984e-12 6.97195e-12 -7.4711e-12 
19 -8.9952e-12 1.27984e-12 5.82579e-12 
23 -9.54952e-12 3.851e-12 1.99187e-12 
27 -7.98064e-12 2.31444e-12 -2.86651e-12 
31 -1.12137e-11 2.89394e-12 -9.84856e-12 
35 -8.99826e-12 -2.37183e-12 6.46649e-12 
39 -6.75003e-12 -1.68043e-12 1.61365e-12 
43 -9.0304e-12 -2.26902e-12 -2.18413e-12 
47 -1.06468e-11 -6.27436e-13 -7.8301e-12 
51 -5.66537e-12 -5.13489e-12 3.9365e-12 
55 -4.64447e-12 -3.00161e-12 1.9418e-12 
59 -1.41199e-11 -1.06521e-11 -3.56365e-12 
63 -1.31249e-11 -1.04957e-11 -8.24488e-12 
67 5.57539e-11 -7.69639e-11 5.50083e-11 
71 1.18839e-10 -1.59694e-10 3.86702e-11 
75 1.34525e-10 -1.72618e-10 -4.69388e-11 
79 1.02186e-10 -1.09482e-10 -9.16499e-11 
83 2.37676e-11 -8.24898e-11 5.84776e-11 
87 5.25679e-11 -1.99016e-10 4.86535e-11 
91 6.66801e-11 -2.28225e-10 -4.86865e-11 
95 3.2253e-11 -1.06031e-10 -7.54886e-11 
99 -9.95521e-12 -5.62294e-11 3.40416e-11 
103 -1.47459e-11 -7.94401e-11 1.97848e-11 
107 -1.51978e-11 -9.81745e-11 -1.76199e-11 
111 -7.57855e-12 -4.80758e-11 -2.88606e-11 
115 -7.31861e-12 -1.73575e-11 1.00761e-11 
119 -8.54305e-12 -1.61454e-11 2.32051e-12 
123 -1.3461e-11 -2.15115e-11 -5.83357e-12 
127 -6.30875e-12 -1.34388e-11 -9.21146e-12 
131 6.33257e-11 6.51273e-11 -9.27492e-11 
135 1.22902e-10 4.79257e-11 -1.73041e-10 
139 1.37158e-10 -4.76561e-11 -1.77132e-10 
143 9.9248e-11 -8.67753e-11 -1.05902e-10 
147 2.21131e-11 5.28671e-11 -7.53872e-11 
151 5.49076e-11 4.63854e-11 -2.05971e-10 
155 8.15014e-11 -6.25689e-11 -2.56886e-10 
159 4.64261e-11 -8.72331e-11 -1.20471e-10 
163 -2.77856e-12 2.49656e-11 -3.39396e-11 
167 -1.50717e-11 2.42132e-11 -1.00882e-10 
171 -1.48152e-11 -2.03339e-11 -1.06901e-10 
175 -9.61382e-12 -3.57378e-11 -5.37503e-11 
179 -7.09519e-12 9.5592e-12 -1.63007e-11 
183 -1.42292e-11 6.35264e-12 -2.53479e-11 
187 -1.53095e-11 -6.72132e-12 -2.65405e-11 
191 -9.71176e-12 -1.15605e-11 -1.60043e-11 
4 -5.87983e-12 6.23714e-12 6.01202e-12 
8 -1.23067e-11 8.55948e-12 1.95607e-12 
12 -8.86932e-12 9.35212e-12 -2.07036e-12 
16 -4.77965e-12 3.10122e-12 -2.27334e-12 
20 -7.77744e-12 1.76671e-12 7.01216e-12 
24 -1.41992e-11 3.87686e-12 2.7957e-12 
28 -1.40251e-11 3.97613e-12 -3.35149e-12 
32 -7.60256e-12 1.53621e-12 -6.29651e-12 
36 -1.03601e-11 -2.83528e-12 9.97246e-12 
40 -1.77121e-11 -2.84697e-12 5.28831e-12 
44 -1.03164e-11 -2.59132e-12 -3.27934e-12 
48 -1.20639e-11 -2.17971e-12 -8.82407e-12 
52 -4.0196e-12 -6.72686e-12 5.52785e-12 
56 -1.3731e-11 -1.21859e-11 1.86927e-12 
60 -6.35547e-12 -5.89042e-12 -3.8974e-12 
64 -7.65544e-12 -6.10724e-12 -6.23065e-12 
68 8.07797e-11 -8.75684e-11 5.46257e-11 
72 1.26343e-10 -1.59502e-10 3.03088e-11 
76 1.01956e-10 -1.44203e-10 -3.15326e-11 
80 4.35063e-11 -6.72223e-11 -3.78793e-11 
84 3.31381e-11 -1.10299e-10 7.02353e-11 
88 7.07499e-11 -2.22088e-10 4.77875e-11 
92 4.61895e-11 -1.68229e-10 -3.52207e-11 
96 2.21162e-11 -7.95094e-11 -4.96248e-11 
100 -1.03095e-11 -6.19811e-11 4.38054e-11 
104 -2.3334e-11 -1.2675e-10 3.25547e-11 
108 -1.04483e-11 -1.08825e-10 -1.96352e-11 
112 -5.13235e-12 -4.54685e-11 -3.35059e-11 
116 -1.06307e-11 -1.59127e-11 1.1821e-11 
120 -1.55662e-11 -2.228e-11 5.17968e-12 
124 -1.71343e-11 -3.39989e-11 -8.11834e-12 
128 -4.24327e-12 -1.12592e-11 -9.79651e-12 
132 8.2015e-11 6.25917e-11 -9.68035e-11 
136 1.13687e-10 2.91372e-11 -1.4825e-10 
140 9.85197e-11 -2.71975e-11 -1.43116e-10 
144 4.84927e-11 -4.24292e-11 -7.21608e-11 
148 3.67345e-11 6.98508e-11 -1.10602e-10 
152 6.58848e-11 4.38867e-11 -2.27157e-10 
156 5.1552e-11 -3.50471e-11 -1.77498e-10 
160 2.44344e-11 -5.71408e-11 -8.69289e-11 
164 -9.3673e-12 4.53924e-11 -6.43443e-11 
168 -1.70317e-11 1.9083e-11 -1.03896e-10 
172 -1.13745e-11 -2.14277e-11 -9.49637e-11 
176 -5.52968e-12 -3.42126e-11 -4.79654e-11 
180 -1.03448e-11 1.61443e-11 -1.7062e-11 
184 -1.94924e-11 9.43186e-12 -3.30466e-11 
188 -1.42995e-11 -6.78102e-12 -2.75381e-11 
192 -7.3822e-12 -1.2614e-11 -1.75719e-11 
