ITEM: TIMESTEP
5000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
173 -9.48467e-12 -2.66178e-11 3.84865e-11 
177 -5.09491e-12 9.46128e-12 1.44943e-11 
181 -8.82906e-12 -4.57974e-13 1.52146e-11 
185 -2.1635e-11 -4.31229e-12 2.20063e-11 
189 -9.56421e-12 -1.60509e-11 1.902e-11 
2 1.4428e-10 1.08576e-10 8.64125e-11 
6 1.86087e-10 1.28978e-10 4.18419e-11 
10 2.50906e-10 1.58642e-10 -5.45496e-11 
14 1.17487e-10 7.02143e-11 -6.07908e-11 
18 2.02871e-10 3.67519e-11 1.14946e-10 
22 4.7923e-10 1.0719e-10 1.12789e-10 
26 4.68505e-10 8.30785e-11 -8.23046e-11 
30 2.35833e-10 4.58791e-11 -1.38642e-10 
34 2.61138e-10 -6.03327e-11 1.59116e-10 
38 4.2456e-10 -9.84052e-11 1.02571e-10 
42 4.02979e-10 -7.87614e-11 -7.70368e-11 
46 1.75887e-10 -3.3688e-11 -1.14826e-10 
50 8.87295e-11 -7.32028e-11 7.23344e-11 
54 2.50137e-10 -1.7587e-10 7.37779e-11 
58 2.59853e-10 -1.37166e-10 -6.64448e-11 
62 1.32434e-10 -8.24614e-11 -9.86647e-11 
66 4.19875e-11 4.74669e-11 3.31506e-11 
70 1.05386e-10 1.38416e-10 3.13834e-11 
74 1.04322e-10 1.36281e-10 -2.76827e-11 
78 7.44272e-11 1.03426e-10 -5.78466e-11 
82 4.38595e-11 1.23247e-10 8.06228e-11 
86 6.74651e-11 2.05031e-10 2.67569e-11 
90 5.53231e-11 1.96243e-10 -3.69656e-11 
94 2.77658e-11 7.49547e-11 -4.8699e-11 
98 -4.87436e-12 5.4156e-11 4.72674e-11 
102 -1.74606e-11 8.78388e-11 2.17442e-11 
106 -1.5422e-11 9.60721e-11 -2.49061e-11 
110 -3.97967e-12 3.71926e-11 -2.9323e-11 
114 -9.94725e-12 1.3164e-11 1.13039e-11 
118 -1.21788e-11 1.72144e-11 3.48054e-12 
122 -1.19358e-11 1.79485e-11 -2.03327e-12 
126 -1.81811e-11 2.83554e-11 -1.71339e-11 
130 1.1455e-10 8.3683e-11 1.37742e-10 
134 1.41632e-10 5.06482e-11 1.72283e-10 
138 9.56778e-11 -2.99923e-11 1.38953e-10 
142 4.93583e-11 -3.9703e-11 6.22854e-11 
146 3.77176e-11 7.75345e-11 1.10736e-10 
150 5.33974e-11 4.71563e-11 1.68929e-10 
154 5.2924e-11 -4.05456e-11 1.75409e-10 
158 3.12328e-11 -8.0265e-11 1.20084e-10 
162 -1.53531e-11 6.42317e-11 7.85232e-11 
166 -1.08328e-11 1.16252e-11 7.46858e-11 
170 -2.86475e-12 -1.60652e-11 1.0063e-10 
174 -3.86639e-12 -1.31212e-11 2.58636e-11 
178 -5.68827e-12 4.66552e-12 1.10622e-11 
182 -1.08471e-11 3.77024e-12 2.13423e-11 
186 -1.69514e-11 -6.76435e-12 2.37891e-11 
190 -1.12168e-11 -1.81417e-11 2.82146e-11 
3 -3.14276e-12 9.48209e-13 4.82053e-12 
7 -8.7422e-12 9.08623e-12 5.03749e-12 
11 -1.20393e-11 1.19966e-11 -1.6623e-12 
15 -5.85068e-12 1.34165e-11 -9.37648e-12 
19 -9.06371e-12 2.42569e-12 6.29877e-12 
23 -1.32672e-12 3.55963e-13 -1.20375e-12 
27 -1.63217e-11 2.54031e-12 -2.22922e-14 
31 -3.4181e-12 2.32517e-12 -4.44267e-12 
35 -6.14449e-12 8.07606e-13 7.34145e-12 
39 -7.34163e-12 -7.75374e-13 1.9143e-12 
43 -6.10761e-12 -4.45097e-12 7.80224e-13 
47 -1.37337e-12 -2.87652e-12 -2.03541e-12 
51 -4.55069e-12 -2.06305e-12 2.20319e-12 
55 -7.21637e-12 -8.82785e-12 4.41285e-12 
59 -1.00709e-11 -9.06579e-12 -2.00163e-12 
63 -1.21642e-11 -8.81993e-12 -6.11196e-12 
67 9.97254e-11 -1.31816e-10 1.06107e-10 
71 9.99037e-11 -1.62624e-10 3.16629e-11 
75 1.15538e-10 -1.68921e-10 -4.96249e-11 
79 8.87379e-11 -9.89587e-11 -7.54648e-11 
83 1.654e-11 -7.33214e-11 5.37596e-11 
87 6.58598e-11 -2.1875e-10 4.44617e-11 
91 5.08165e-11 -1.58907e-10 -3.70544e-11 
95 4.09201e-11 -1.12213e-10 -7.44763e-11 
99 -2.92642e-12 -3.29829e-11 1.55942e-11 
103 -1.5504e-11 -8.11207e-11 1.67828e-11 
107 -1.20256e-11 -6.95495e-11 -1.87515e-11 
111 -7.02575e-12 -3.1871e-11 -1.31292e-11 
115 -1.93158e-12 -6.59634e-12 6.37454e-13 
119 -8.80832e-12 -1.35871e-11 1.7246e-12 
123 -1.6013e-11 -3.10206e-11 -7.05479e-12 
127 -1.02829e-11 -2.01684e-11 -1.39415e-11 
131 6.17935e-11 5.38027e-11 -7.41316e-11 
