ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
138 8.36581e-11 -2.61544e-11 1.22554e-10 
142 4.59591e-11 -3.95997e-11 6.60633e-11 
146 2.98672e-11 7.95436e-11 1.18751e-10 
150 5.63232e-11 3.34208e-11 1.71318e-10 
154 6.96609e-11 -5.8295e-11 1.86813e-10 
158 3.25585e-11 -6.94082e-11 1.15936e-10 
162 -5.16816e-12 3.8614e-11 5.9674e-11 
166 -4.70683e-12 1.54271e-11 7.23498e-11 
170 -1.01584e-11 -2.21119e-11 1.0515e-10 
174 -1.82799e-12 -1.95079e-11 2.56795e-11 
178 -1.21507e-11 1.53712e-11 1.94241e-11 
182 -2.07576e-11 1.09694e-11 3.1791e-11 
186 -1.5193e-11 -6.78173e-12 2.1825e-11 
190 -5.80014e-12 -1.1591e-11 1.12215e-11 
3 -1.08319e-12 3.38174e-12 1.66883e-12 
7 -3.77906e-12 2.63809e-12 -5.04772e-13 
11 -1.38687e-11 1.09626e-11 -2.36004e-12 
15 -1.97824e-12 3.45366e-12 -1.92397e-12 
19 -1.25021e-11 3.51999e-12 1.18219e-11 
23 -1.66463e-11 5.1839e-12 3.06224e-12 
27 -2.13741e-11 4.77157e-12 -8.58069e-12 
31 -3.81824e-12 1.83648e-12 -3.25783e-12 
35 -1.08995e-11 -1.76414e-12 6.41164e-12 
39 -3.65092e-12 -2.33703e-12 1.36272e-12 
43 -6.96795e-12 -3.17948e-12 -3.02603e-12 
47 -1.99543e-11 -4.32371e-12 -1.14546e-11 
51 -4.81246e-12 -2.60079e-12 2.01346e-12 
55 -1.20604e-11 -7.23835e-12 9.47488e-13 
59 -1.52226e-11 -1.16497e-11 -4.60335e-12 
63 -8.00819e-12 -6.71329e-12 -5.71811e-12 
67 9.24616e-11 -1.1505e-10 8.17297e-11 
71 1.30947e-10 -1.73753e-10 5.30636e-11 
75 1.66508e-10 -2.21854e-10 -5.07788e-11 
79 1.0662e-10 -9.9206e-11 -9.24473e-11 
83 3.18052e-11 -9.12515e-11 6.60403e-11 
87 6.10679e-11 -2.31195e-10 5.63301e-11 
91 6.83707e-11 -2.09179e-10 -4.85355e-11 
95 4.14886e-11 -8.78531e-11 -6.47494e-11 
99 -5.69924e-12 -6.90201e-11 4.84358e-11 
103 -9.60874e-12 -7.40578e-11 1.50683e-11 
107 -3.02308e-11 -1.16032e-10 -3.33993e-11 
111 -8.43771e-12 -4.44958e-11 -2.20452e-11 
115 -7.18341e-12 -2.31062e-11 1.19442e-11 
119 -1.18084e-11 -2.55195e-11 3.77711e-12 
123 -7.51888e-12 -8.59231e-12 -5.61655e-13 
127 -1.18626e-11 -1.16166e-11 -1.12075e-11 
131 6.84387e-11 6.82084e-11 -8.53282e-11 
135 1.30591e-10 6.24695e-11 -1.72997e-10 
139 1.41419e-10 -5.24827e-11 -1.77783e-10 
143 8.24496e-11 -7.54069e-11 -9.59328e-11 
147 1.6846e-11 4.39737e-11 -5.62248e-11 
151 6.341e-11 5.40763e-11 -2.60129e-10 
155 5.87886e-11 -4.85538e-11 -2.03757e-10 
159 2.21145e-11 -4.5826e-11 -7.04334e-11 
163 -1.13192e-12 4.45378e-11 -6.15978e-11 
167 -5.3581e-12 1.58232e-11 -9.00646e-11 
171 -1.94151e-11 -2.47784e-11 -1.21194e-10 
175 -2.0109e-12 -2.95856e-11 -3.54941e-11 
179 -5.52447e-12 9.76173e-12 -1.62202e-11 
183 -5.80825e-12 3.18782e-12 -8.3135e-12 
187 -1.05529e-11 -5.18281e-12 -1.36856e-11 
191 -1.3698e-11 -1.3246e-11 -2.05913e-11 
4 -1.1955e-11 7.52303e-12 1.0883e-11 
8 -4.25341e-12 3.4058e-12 2.46769e-12 
12 -1.74119e-12 1.50269e-13 -2.9101e-13 
16 -1.6238e-11 1.06711e-11 -1.0427e-11 
20 -1.73316e-11 8.90701e-13 1.08749e-11 
24 -1.22604e-11 6.66939e-12 6.81983e-12 
28 -1.50499e-11 3.88351e-12 -3.47889e-12 
32 -7.40729e-12 1.20399e-12 -4.44315e-12 
36 -1.19721e-11 -2.73618e-12 9.08924e-12 
40 -2.13656e-11 -6.01688e-12 7.37068e-12 
44 -5.32223e-12 -9.23431e-13 -3.42939e-14 
48 -7.99134e-12 -4.23443e-12 -8.0137e-12 
52 -1.30818e-11 -1.23848e-11 1.2616e-11 
56 -2.19178e-11 -2.14545e-11 6.12265e-12 
60 -1.98752e-11 -1.80459e-11 -9.68385e-12 
64 -5.51391e-12 -1.10762e-11 -1.25914e-11 
68 1.08611e-10 -1.2949e-10 8.8624e-11 
72 1.22416e-10 -1.69808e-10 3.60188e-11 
76 7.9958e-11 -1.1698e-10 -2.82672e-11 
80 4.57821e-11 -7.63908e-11 -5.20689e-11 
84 3.61608e-11 -1.07461e-10 5.99638e-11 
88 7.37259e-11 -1.9988e-10 2.93955e-11 
92 5.5742e-11 -1.86692e-10 -3.54938e-11 
96 2.31857e-11 -7.978e-11 -5.6266e-11 
100 -1.35713e-11 -6.31504e-11 3.8012e-11 
104 -9.26608e-12 -6.92442e-11 2.36501e-11 
108 -2.03104e-11 -1.12643e-10 -2.30869e-11 
112 -7.30247e-12 -4.94317e-11 -3.49541e-11 
116 -9.37587e-12 -1.31698e-11 6.10598e-12 
120 -1.1387e-11 -2.70507e-11 5.83621e-12 
124 -5.20771e-12 -5.11386e-12 -1.01734e-12 
128 -3.12578e-12 -1.52092e-11 -7.58589e-12 
132 7.10358e-11 5.54982e-11 -8.41871e-11 
136 9.6501e-11 2.32465e-11 -1.20533e-10 
140 7.91857e-11 -2.43568e-11 -1.14491e-10 
144 3.90387e-11 -3.86429e-11 -6.96189e-11 
148 2.82879e-11 6.24766e-11 -9.37669e-11 
152 6.64721e-11 2.44711e-11 -1.81762e-10 
156 4.88455e-11 -2.79262e-11 -1.434e-10 
160 2.34593e-11 -5.66801e-11 -8.72961e-11 
164 -5.90906e-12 4.0789e-11 -4.96492e-11 
168 -2.21199e-11 3.34777e-11 -1.27093e-10 
172 -1.41263e-11 -2.523e-11 -9.42487e-11 
176 -1.12338e-11 -4.77576e-11 -6.26297e-11 
180 -1.2183e-11 1.20619e-11 -1.25978e-11 
184 -8.85091e-12 5.3695e-12 -1.4929e-11 
188 -2.06883e-11 -3.11867e-12 -3.50018e-11 
192 -9.3138e-12 -1.94902e-11 -2.33249e-11 
