ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
138 1.06964e-10 -2.95899e-11 1.5357e-10 
142 5.11834e-11 -4.50132e-11 7.57813e-11 
146 3.5745e-11 6.03688e-11 8.82855e-11 
150 5.74157e-11 4.22633e-11 1.9169e-10 
154 3.71558e-11 -3.38628e-11 1.48279e-10 
158 2.04709e-11 -4.56832e-11 7.45313e-11 
162 -7.48658e-12 3.55323e-11 4.90081e-11 
166 -1.62568e-11 2.70544e-11 1.10998e-10 
170 -1.5828e-11 -2.50559e-11 1.14947e-10 
174 -2.24626e-12 -3.593e-11 4.88775e-11 
178 -9.50122e-12 1.13389e-11 1.34626e-11 
182 -1.11069e-11 4.55663e-12 1.9015e-11 
186 -9.21158e-12 -7.12872e-12 2.08447e-11 
190 -8.49725e-12 -1.5385e-11 1.77884e-11 
3 -7.21884e-12 6.27506e-12 7.34571e-12 
7 -7.09825e-12 6.2105e-12 7.84732e-13 
11 -1.04846e-11 1.06477e-11 -2.80633e-12 
15 -9.63954e-12 8.55462e-12 -9.46304e-12 
19 -7.51201e-12 2.15223e-12 6.35642e-12 
23 -8.22181e-12 1.60935e-12 1.40008e-12 
27 -1.07202e-11 2.387e-12 -3.00162e-12 
31 -8.84809e-12 2.55405e-12 -7.42457e-12 
35 -6.84048e-12 -1.93829e-12 4.18788e-12 
39 -1.37207e-11 -3.2185e-12 3.53784e-12 
43 -1.17774e-11 -2.37782e-12 -3.67215e-12 
47 -8.92967e-12 -3.65236e-12 -7.76476e-12 
51 -4.37149e-12 -2.7537e-12 3.54737e-12 
55 -6.18061e-12 -5.2952e-12 4.37814e-13 
59 -8.16362e-12 -7.7484e-12 -2.20372e-12 
63 -6.14365e-12 -5.21268e-12 -3.74511e-12 
67 7.1317e-11 -9.90848e-11 7.63852e-11 
71 1.30016e-10 -1.73362e-10 4.9231e-11 
75 1.50203e-10 -1.91637e-10 -4.70827e-11 
79 8.78172e-11 -9.62277e-11 -7.74225e-11 
83 2.70955e-11 -8.78541e-11 6.26972e-11 
87 6.02473e-11 -2.08492e-10 5.52404e-11 
91 5.89916e-11 -2.02307e-10 -4.84425e-11 
95 4.55803e-11 -1.17092e-10 -8.32807e-11 
99 -6.00319e-12 -3.46414e-11 2.69515e-11 
103 -1.03069e-11 -9.07712e-11 2.03794e-11 
107 -1.2696e-11 -1.04305e-10 -2.02492e-11 
111 -1.05863e-11 -5.33151e-11 -3.4171e-11 
115 -1.04419e-11 -2.09987e-11 1.27579e-11 
119 -1.50857e-11 -2.52715e-11 5.60794e-12 
123 -9.03163e-12 -1.40607e-11 -1.49181e-12 
127 -8.27328e-12 -1.42642e-11 -8.02719e-12 
131 7.55747e-11 7.63156e-11 -9.74801e-11 
135 1.18811e-10 4.53339e-11 -1.67257e-10 
139 1.51982e-10 -4.73767e-11 -1.80274e-10 
143 9.44333e-11 -9.08832e-11 -1.09241e-10 
147 2.20475e-11 6.09277e-11 -7.6893e-11 
151 5.73269e-11 4.51041e-11 -1.85343e-10 
155 5.97012e-11 -5.04661e-11 -2.02375e-10 
159 3.61033e-11 -7.79572e-11 -1.07788e-10 
163 -6.73128e-12 3.10007e-11 -4.4193e-11 
167 -4.81047e-12 9.71677e-12 -6.23452e-11 
171 -1.24051e-11 -1.95945e-11 -9.17387e-11 
175 -8.0145e-12 -3.06532e-11 -5.15271e-11 
179 -9.3305e-12 1.14622e-11 -2.28916e-11 
183 -7.10309e-12 6.55962e-12 -1.89585e-11 
187 -1.53756e-11 -5.31881e-12 -2.86806e-11 
191 -7.81712e-12 -7.00475e-12 -1.23424e-11 
4 -4.78538e-12 5.25583e-12 4.99447e-12 
8 -7.80945e-12 7.40841e-12 3.29207e-12 
12 -6.77097e-12 5.92426e-12 -1.18338e-12 
16 -4.28568e-12 2.87288e-12 -2.96174e-12 
20 -7.09344e-12 1.77029e-12 6.07885e-12 
24 -9.38815e-12 3.89158e-12 2.38834e-12 
28 -1.17604e-11 2.13834e-12 -4.07688e-12 
32 -1.06549e-11 1.76255e-12 -7.76511e-12 
36 -1.50949e-11 -8.44111e-13 1.26387e-11 
40 -1.07458e-11 -2.75786e-12 3.39616e-12 
44 -1.31103e-11 -3.69232e-12 -2.46866e-12 
48 -8.28311e-12 -4.37822e-14 -6.47577e-12 
52 -1.21051e-11 -7.91361e-12 9.51095e-12 
56 -1.10764e-11 -9.41348e-12 3.75533e-12 
60 -5.61347e-12 -5.6366e-12 -2.20156e-12 
64 -6.9524e-12 -5.35739e-12 -4.15003e-12 
68 9.03282e-11 -1.09291e-10 6.7757e-11 
72 1.18639e-10 -1.51361e-10 2.66745e-11 
76 9.41487e-11 -1.29781e-10 -2.33906e-11 
80 4.90807e-11 -8.38507e-11 -4.99477e-11 
84 3.86408e-11 -1.20297e-10 7.39123e-11 
88 6.70226e-11 -2.17867e-10 4.60299e-11 
92 4.54324e-11 -1.70012e-10 -3.70821e-11 
96 2.65381e-11 -9.19425e-11 -5.71628e-11 
100 -1.28189e-11 -6.12698e-11 4.25446e-11 
104 -1.34939e-11 -9.93807e-11 2.38873e-11 
108 -1.61373e-11 -1.09455e-10 -2.99343e-11 
112 -7.47764e-12 -5.88134e-11 -3.91055e-11 
116 -9.49516e-12 -1.56441e-11 1.02188e-11 
120 -1.14073e-11 -2.24793e-11 8.02938e-12 
124 -1.50458e-11 -2.23207e-11 -5.51738e-12 
128 -9.64656e-12 -1.96963e-11 -1.63027e-11 
132 7.22587e-11 5.94992e-11 -8.64912e-11 
136 1.28676e-10 3.61784e-11 -1.61393e-10 
140 8.17211e-11 -2.00317e-11 -1.14336e-10 
144 5.6634e-11 -4.47587e-11 -8.47864e-11 
148 3.46808e-11 6.82729e-11 -1.01268e-10 
152 6.06487e-11 3.85045e-11 -1.87412e-10 
156 5.09582e-11 -3.37092e-11 -1.80464e-10 
160 2.26714e-11 -5.06918e-11 -8.32441e-11 
164 -8.23117e-12 3.48822e-11 -4.99643e-11 
168 -1.27526e-11 2.03083e-11 -1.02909e-10 
172 -1.41661e-11 -2.58293e-11 -1.04198e-10 
176 -4.96546e-12 -3.77696e-11 -5.12243e-11 
180 -9.30564e-12 1.22628e-11 -1.60902e-11 
184 -1.65406e-11 6.57318e-12 -2.81403e-11 
188 -1.54403e-11 -6.41051e-12 -3.12292e-11 
192 -1.27753e-11 -1.73925e-11 -2.22663e-11 
