ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_cumul[1] f_f_drag_cumul[2] f_f_drag_cumul[3] 
173 -6.70555e-12 -3.39132e-11 5.05047e-11 
177 -6.07947e-12 8.79511e-12 1.32493e-11 
181 -1.03319e-11 5.13196e-12 2.16797e-11 
185 -1.22544e-11 -3.18425e-12 1.91994e-11 
189 -9.16439e-12 -9.61201e-12 1.50929e-11 
2 1.25005e-10 8.85063e-11 7.42025e-11 
6 2.09378e-10 1.40246e-10 4.13708e-11 
10 2.05391e-10 1.21319e-10 -4.03946e-11 
14 1.26854e-10 6.71911e-11 -6.57907e-11 
18 2.67766e-10 6.63835e-11 1.65368e-10 
22 5.31568e-10 1.22954e-10 1.04909e-10 
26 4.77516e-10 9.47532e-11 -9.55159e-11 
30 2.17277e-10 4.05472e-11 -1.28776e-10 
34 2.7003e-10 -6.76766e-11 1.84683e-10 
38 5.6867e-10 -1.28519e-10 1.28106e-10 
42 5.39714e-10 -1.0763e-10 -1.17722e-10 
46 2.13129e-10 -4.13946e-11 -1.48006e-10 
50 1.24946e-10 -9.25261e-11 9.53215e-11 
54 2.6005e-10 -1.76265e-10 6.41465e-11 
58 2.59558e-10 -1.58415e-10 -6.11778e-11 
62 1.24415e-10 -7.4654e-11 -8.82953e-11 
66 7.71704e-11 9.19084e-11 5.82317e-11 
70 1.23422e-10 1.57298e-10 3.42904e-11 
74 9.95812e-11 1.42887e-10 -2.76949e-11 
78 5.42084e-11 8.16451e-11 -4.70368e-11 
82 3.85189e-11 1.1465e-10 7.58162e-11 
86 6.15448e-11 2.04658e-10 4.35824e-11 
90 4.75356e-11 1.7102e-10 -3.42996e-11 
94 2.38111e-11 8.55567e-11 -5.60681e-11 
98 -8.12285e-12 5.60398e-11 3.93699e-11 
102 -1.38975e-11 1.00018e-10 2.35145e-11 
106 -1.13892e-11 1.00108e-10 -2.27735e-11 
110 -4.50975e-12 5.01262e-11 -3.64476e-11 
114 -1.25916e-11 1.9683e-11 1.52097e-11 
118 -1.57374e-11 2.52744e-11 5.4702e-12 
122 -1.40893e-11 2.45332e-11 -6.43941e-12 
126 -9.42128e-12 1.81603e-11 -1.39745e-11 
130 7.86136e-11 6.13247e-11 9.40186e-11 
134 1.21276e-10 3.19152e-11 1.55045e-10 
138 1.04847e-10 -3.03088e-11 1.47981e-10 
142 5.14294e-11 -4.36941e-11 7.61775e-11 
146 3.7479e-11 7.18303e-11 1.10793e-10 
150 6.77982e-11 4.668e-11 2.16342e-10 
154 4.86004e-11 -3.61548e-11 1.76992e-10 
158 2.3598e-11 -5.48314e-11 8.24804e-11 
162 -9.17491e-12 4.19009e-11 5.78502e-11 
166 -1.70029e-11 2.37957e-11 1.03881e-10 
170 -1.20473e-11 -2.04219e-11 9.66277e-11 
174 -5.2972e-12 -3.37243e-11 4.48539e-11 
178 -1.05874e-11 1.33374e-11 1.59812e-11 
182 -1.49179e-11 6.05965e-12 2.69455e-11 
186 -1.60004e-11 -8.42925e-12 2.90074e-11 
190 -8.2399e-12 -1.18768e-11 1.61678e-11 
3 -8.07056e-12 6.82921e-12 8.45466e-12 
7 -8.11414e-12 6.52709e-12 2.18609e-12 
11 -1.0742e-11 9.65327e-12 -2.76222e-12 
15 -9.32037e-12 9.89424e-12 -9.73425e-12 
19 -8.73635e-12 2.14642e-12 7.62823e-12 
23 -9.57506e-12 2.77643e-12 2.60761e-12 
27 -1.25449e-11 3.72348e-12 -2.43686e-12 
31 -9.77176e-12 2.66559e-12 -6.88935e-12 
35 -7.8439e-12 -1.49205e-12 5.42152e-12 
39 -1.02926e-11 -2.00273e-12 2.28954e-12 
43 -1.25507e-11 -3.74921e-12 -2.69578e-12 
47 -9.66263e-12 -2.00733e-12 -7.27723e-12 
51 -5.20403e-12 -3.03836e-12 3.77032e-12 
55 -7.06816e-12 -5.73874e-12 1.66205e-12 
59 -8.0678e-12 -7.62991e-12 -1.86372e-12 
63 -5.97993e-12 -6.56789e-12 -5.16293e-12 
67 6.43891e-11 -9.03579e-11 6.88457e-11 
71 1.25816e-10 -1.74027e-10 4.44106e-11 
75 1.43828e-10 -1.8208e-10 -4.94893e-11 
79 9.73441e-11 -1.04638e-10 -8.59358e-11 
83 2.68248e-11 -9.27506e-11 6.61688e-11 
87 5.42553e-11 -1.89095e-10 4.48181e-11 
91 6.75692e-11 -2.1939e-10 -5.31554e-11 
95 3.74905e-11 -1.07638e-10 -7.78802e-11 
99 -4.84678e-12 -4.50849e-11 2.88415e-11 
103 -1.21776e-11 -9.15456e-11 1.69012e-11 
107 -1.43615e-11 -9.28875e-11 -2.31371e-11 
111 -7.55288e-12 -5.65432e-11 -3.68016e-11 
115 -7.36924e-12 -1.51866e-11 9.05414e-12 
119 -1.04832e-11 -1.97581e-11 2.69333e-12 
123 -1.06347e-11 -1.99479e-11 -4.20171e-12 
127 -8.38876e-12 -1.32909e-11 -7.83986e-12 
131 6.34067e-11 6.86108e-11 -8.88905e-11 
135 1.24337e-10 4.49219e-11 -1.73278e-10 
139 1.49296e-10 -4.85816e-11 -1.85855e-10 
143 9.6199e-11 -8.50382e-11 -1.05554e-10 
147 2.51809e-11 6.30141e-11 -8.61942e-11 
151 6.26384e-11 4.82519e-11 -2.07989e-10 
155 6.64563e-11 -5.12914e-11 -2.23474e-10 
159 4.03621e-11 -8.17575e-11 -1.11494e-10 
163 -5.69267e-12 3.2581e-11 -5.00936e-11 
167 -1.13528e-11 1.85942e-11 -8.84624e-11 
171 -1.36133e-11 -1.91986e-11 -9.18281e-11 
175 -7.5766e-12 -3.60881e-11 -5.54496e-11 
179 -8.07943e-12 1.15354e-11 -1.82925e-11 
183 -1.09002e-11 4.46306e-12 -1.98778e-11 
187 -1.39658e-11 -4.1569e-12 -2.18078e-11 
191 -9.63857e-12 -1.1023e-11 -1.53106e-11 
4 -7.22108e-12 6.80668e-12 5.46743e-12 
8 -7.69472e-12 6.68281e-12 2.12588e-12 
12 -7.20192e-12 5.49507e-12 -1.13082e-12 
16 -5.8882e-12 4.52736e-12 -4.24384e-12 
20 -1.09556e-11 2.98086e-12 8.19171e-12 
24 -1.14804e-11 3.26449e-12 3.26399e-12 
28 -8.90843e-12 2.51612e-12 -2.60791e-12 
32 -8.46851e-12 1.95318e-12 -6.41612e-12 
36 -1.10852e-11 -3.01087e-12 9.90147e-12 
40 -1.3732e-11 -3.8354e-12 3.96756e-12 
44 -8.83857e-12 -2.48976e-12 -2.55893e-12 
48 -1.06895e-11 -2.5008e-12 -8.45123e-12 
52 -1.10938e-11 -1.03534e-11 1.10451e-11 
56 -1.14005e-11 -8.69134e-12 3.30612e-12 
60 -1.0436e-11 -7.68537e-12 -3.21014e-12 
64 -8.25156e-12 -6.3259e-12 -8.07297e-12 
68 8.61478e-11 -1.00193e-10 6.46509e-11 
72 1.26637e-10 -1.59029e-10 3.11349e-11 
76 9.82116e-11 -1.39617e-10 -2.79323e-11 
80 4.94317e-11 -7.52242e-11 -4.37706e-11 
84 3.45234e-11 -1.10767e-10 7.16992e-11 
88 6.49201e-11 -2.10608e-10 4.37472e-11 
92 4.99614e-11 -1.77902e-10 -3.70069e-11 
96 2.25298e-11 -8.18385e-11 -5.28655e-11 
100 -8.71456e-12 -5.34424e-11 3.82757e-11 
104 -1.50202e-11 -1.05179e-10 2.69872e-11 
108 -1.35649e-11 -9.812e-11 -2.46868e-11 
112 -5.25184e-12 -5.1599e-11 -3.84047e-11 
