ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
177 -1.10435e-15 2.40332e-15 1.78495e-15 
181 0 0 0 
185 0 0 0 
189 0 0 0 
2 5.23149e-14 3.55965e-14 3.45778e-14 
6 3.52648e-14 2.99661e-14 1.18195e-14 
10 4.10482e-14 2.93089e-14 -6.85431e-15 
14 3.04258e-14 2.03109e-14 -1.81236e-14 
18 2.46791e-14 3.21659e-15 1.09356e-14 
22 5.40696e-14 1.39736e-14 1.47603e-14 
26 7.18615e-14 1.53422e-14 -3.14053e-15 
30 1.86216e-14 3.6503e-15 -1.05318e-14 
34 1.30565e-14 -6.11609e-15 9.04377e-15 
38 5.38619e-14 -9.62466e-15 1.52487e-14 
42 4.99207e-14 -1.00178e-14 -9.63471e-15 
46 3.13045e-14 -7.2513e-15 -2.37903e-14 
50 1.61238e-14 -9.77252e-15 1.01651e-14 
54 2.24509e-14 -8.9882e-15 5.5606e-15 
58 2.43616e-14 -1.63027e-14 -6.9641e-15 
62 1.91869e-14 -1.01452e-14 -2.13456e-14 
66 5.02709e-15 6.36013e-15 4.47192e-15 
70 1.6133e-14 1.83613e-14 4.88679e-15 
74 2.68907e-15 2.23971e-15 -6.54096e-16 
78 1.29584e-14 2.03872e-14 -7.68682e-15 
82 5.93651e-15 8.65378e-15 8.05212e-15 
86 5.57731e-15 1.79712e-14 6.66728e-15 
90 3.76824e-15 1.54332e-14 -2.88e-15 
94 4.32747e-16 5.10901e-15 -4.86262e-15 
98 1.45608e-15 9.0026e-15 4.70327e-15 
102 -3.69179e-15 1.58469e-14 3.48645e-15 
106 -9.23429e-16 5.15037e-15 -4.70386e-15 
110 1.51883e-15 1.02322e-14 -8.85643e-15 
114 -2.99373e-15 3.00037e-15 3.80172e-15 
118 -2.57632e-15 6.336e-15 1.8296e-15 
122 0 0 0 
126 0 0 0 
130 1.33222e-14 1.16915e-14 1.78126e-14 
134 7.10665e-15 1.87853e-15 1.27206e-14 
138 1.54832e-14 -3.53838e-15 1.11981e-14 
142 1.97752e-14 -1.91435e-14 3.99822e-14 
146 1.01673e-15 1.36175e-15 3.87349e-15 
150 7.43748e-15 2.35445e-15 2.27575e-14 
154 1.36026e-14 -5.17972e-15 4.31594e-14 
158 0 0 0 
162 -2.99224e-15 1.13968e-14 9.7154e-15 
166 -3.47635e-15 1.11883e-14 4.24595e-14 
170 -1.27879e-15 -1.5886e-15 1.46647e-14 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 -5.52905e-15 -8.78526e-15 1.05092e-14 
3 0 0 0 
7 0 0 0 
11 -1.46985e-15 1.31584e-15 -1.68125e-15 
15 -3.48438e-15 1.7199e-15 -7.3755e-16 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 -3.89747e-15 6.24377e-17 -1.80838e-15 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 -7.65398e-15 -4.41141e-15 7.08627e-15 
55 -3.87485e-15 -2.07254e-15 2.25312e-15 
59 0 0 0 
63 -4.15512e-15 -2.72873e-15 -2.36667e-15 
67 1.59013e-14 -1.69345e-14 1.27004e-14 
71 8.26554e-15 -9.6829e-15 4.05927e-15 
75 1.65386e-14 -2.49756e-14 -4.62462e-15 
79 1.46413e-14 -1.64333e-14 -1.30975e-14 
83 2.30499e-15 -8.83949e-15 4.93875e-15 
87 6.47936e-15 -2.75574e-14 1.62549e-15 
91 1.10183e-14 -3.6656e-14 -5.66426e-15 
95 1.06577e-15 -7.03918e-15 -3.87238e-15 
99 -1.11913e-15 -1.08947e-14 6.30777e-15 
103 3.699e-16 -4.39728e-15 3.40331e-15 
107 0 0 0 
111 -1.48273e-15 -5.96633e-15 -4.37927e-15 
115 -2.14116e-15 -1.35136e-14 6.11733e-15 
119 -4.72758e-15 -3.01976e-15 2.82081e-15 
123 0 0 0 
127 -8.09529e-15 -9.55525e-15 -6.19606e-15 
131 3.06193e-15 4.81111e-15 -5.11044e-15 
135 1.05561e-14 7.06131e-15 -1.51974e-14 
139 3.07086e-14 -8.63254e-15 -3.98551e-14 
143 1.43123e-14 -2.07522e-14 -2.42008e-14 
147 -8.46151e-17 5.18372e-15 -5.0896e-15 
151 6.76777e-15 7.50221e-15 -2.0247e-14 
155 2.7316e-15 -2.72733e-15 -9.15554e-15 
159 4.67398e-15 -1.39084e-14 -1.8144e-14 
163 -1.17139e-15 3.2971e-15 -3.53914e-15 
167 -5.7361e-15 2.18707e-15 -2.48096e-14 
171 -5.12175e-15 -2.28129e-16 -1.32114e-14 
175 -3.54668e-15 -6.43268e-15 -7.46914e-15 
179 0 0 0 
183 -2.33328e-15 -5.19705e-16 -2.8921e-15 
187 -1.19943e-15 -1.00665e-15 -2.90631e-15 
191 0 0 0 
4 -1.9573e-15 1.66597e-15 7.41595e-16 
8 0 0 0 
12 -2.82352e-15 2.92713e-15 -1.27272e-15 
16 0 0 0 
20 -1.83474e-15 1.36796e-15 4.65235e-16 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 -1.45628e-15 -1.44244e-15 -8.36173e-16 
60 0 0 0 
64 0 0 0 
68 1.2454e-14 -1.73219e-14 1.04095e-14 
72 1.83477e-14 -2.44096e-14 5.13708e-15 
76 1.77487e-14 -3.29286e-14 -5.36505e-15 
80 2.8858e-14 -4.43665e-14 -2.95148e-14 
84 2.39038e-15 -7.1185e-15 7.02531e-15 
88 5.41074e-15 -1.48242e-14 4.27828e-15 
92 4.67674e-15 -1.17916e-14 -2.03661e-15 
96 4.98766e-15 -1.74831e-14 -8.94638e-15 
100 -2.13283e-15 -1.0178e-14 8.96267e-15 
