ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
162 -2.12516e-16 5.35053e-15 8.87229e-15 
166 0 0 0 
170 -4.27105e-16 -1.88052e-15 1.59194e-14 
174 2.98202e-16 -3.41346e-15 4.10498e-15 
178 -7.47845e-15 7.41214e-15 8.98058e-15 
182 -5.20609e-15 5.0217e-15 1.18031e-14 
186 -1.79297e-15 -1.39213e-15 5.78826e-15 
190 0 0 0 
3 -9.16145e-16 -6.96843e-16 1.64477e-15 
7 0 0 0 
11 0 0 0 
15 -5.94125e-15 5.19761e-15 -6.12152e-15 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 -1.8071e-15 4.34818e-16 -8.42994e-16 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 -1.54707e-15 -4.99272e-16 4.37356e-16 
55 0 0 0 
59 -3.76403e-16 -6.62066e-16 -1.11913e-15 
63 -1.42205e-15 -3.24385e-15 -3.35138e-16 
67 4.37673e-15 -1.04062e-14 7.87531e-15 
71 2.13615e-14 -3.31039e-14 1.17062e-14 
75 2.31502e-14 -2.74805e-14 -2.8249e-15 
79 9.1234e-15 -6.93387e-15 -6.19494e-15 
83 5.44422e-15 -1.51958e-14 1.52615e-14 
87 0 0 0 
91 8.37562e-15 -3.95222e-14 -9.28251e-15 
95 3.43256e-15 -8.43973e-15 -3.14417e-15 
99 -1.88056e-15 -6.44703e-15 4.63673e-15 
103 0 0 0 
107 -1.51043e-15 -1.42332e-14 -4.34834e-15 
111 -5.3067e-16 -8.57069e-15 -5.46304e-15 
115 0 0 0 
119 0 0 0 
123 -2.58064e-15 -2.58418e-15 -7.4159e-16 
127 0 0 0 
131 1.73501e-14 1.63679e-14 -2.60645e-14 
135 7.01722e-15 3.58767e-15 -1.61215e-14 
139 2.05628e-15 -7.65196e-16 -2.26963e-15 
143 2.4701e-14 -1.90269e-14 -2.3851e-14 
147 6.93591e-16 3.80543e-15 -5.83232e-15 
151 6.88098e-15 5.2172e-15 -3.23604e-14 
155 2.87969e-15 -5.24368e-15 -1.21112e-14 
159 3.53536e-15 -9.36013e-15 -1.19495e-14 
163 -2.40165e-15 3.06144e-15 -4.18487e-15 
167 1.8602e-16 1.81129e-15 -1.49957e-14 
171 -4.86496e-16 -4.19823e-15 -1.49185e-14 
175 -3.26827e-15 -9.63773e-15 -1.75018e-14 
179 0 0 0 
183 -2.07845e-15 2.26119e-15 -5.59857e-15 
187 0 0 0 
191 -4.14468e-15 -3.04476e-15 -5.41389e-15 
4 0 0 0 
8 -2.17498e-15 1.31253e-15 5.04407e-16 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 -9.47154e-16 -9.51104e-17 -2.96493e-15 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 -1.45563e-15 -1.58972e-15 3.02896e-16 
60 0 0 0 
64 -1.21995e-15 -8.79453e-16 -1.10501e-15 
68 1.19887e-14 -1.83387e-14 1.12257e-14 
72 1.16424e-14 -1.26128e-14 5.17772e-16 
76 1.79259e-14 -2.73422e-14 -3.20666e-15 
80 2.07242e-14 -3.11766e-14 -1.78922e-14 
84 9.70644e-16 -7.95093e-15 4.61602e-15 
88 4.24234e-15 -1.23217e-14 5.11721e-15 
92 2.31936e-15 -7.32308e-15 -5.28917e-15 
96 2.52714e-15 -6.88994e-15 -6.05194e-15 
100 0 0 0 
104 -6.60647e-15 -2.58747e-14 7.6562e-15 
108 -7.48276e-16 -1.12856e-14 -1.46515e-15 
112 -8.14178e-16 -5.06329e-15 -4.29397e-15 
116 0 0 0 
120 -6.55321e-16 -3.81478e-15 1.55345e-15 
124 0 0 0 
128 -7.62171e-16 -4.41533e-15 -1.18716e-15 
132 1.67362e-14 1.07561e-14 -1.45487e-14 
136 2.20835e-14 9.81277e-15 -2.74983e-14 
140 4.00129e-15 -2.19013e-15 -4.71666e-15 
144 1.24545e-14 -1.01554e-14 -1.82162e-14 
148 6.09122e-16 2.65657e-15 -2.96137e-15 
152 4.50512e-15 2.86171e-15 -1.45041e-14 
156 7.08969e-15 -5.56541e-15 -2.18884e-14 
160 4.82617e-15 -1.23479e-14 -2.45273e-14 
164 -1.2189e-15 2.47539e-15 -3.3e-15 
168 -9.76189e-16 3.30573e-15 -7.52406e-15 
172 -6.01585e-15 -5.73344e-15 -1.11269e-14 
176 -4.46235e-15 -7.91323e-15 -7.92024e-15 
180 -1.24815e-15 1.16835e-15 -4.36465e-15 
184 -4.89563e-15 3.12331e-15 -6.10357e-15 
188 -4.70387e-15 -9.62696e-16 -4.33594e-15 
192 -1.26631e-15 -2.57568e-15 -5.14403e-15 
