ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
173 -1.33041e-15 -6.51773e-15 8.87002e-15 
177 -2.55709e-15 3.60345e-15 6.6227e-15 
181 -2.29418e-15 9.86061e-16 5.5339e-15 
185 -2.11493e-15 -5.9104e-16 3.31505e-15 
189 -1.61987e-15 -1.43255e-15 2.46499e-15 
2 2.04679e-14 1.44772e-14 1.25884e-14 
6 2.62585e-14 1.80337e-14 4.57206e-15 
10 2.76812e-14 1.82314e-14 -4.77205e-15 
14 4.45384e-14 2.46794e-14 -2.33973e-14 
18 2.42347e-14 4.43775e-15 1.54018e-14 
22 5.24842e-14 1.17872e-14 1.10285e-14 
26 4.7683e-14 1.01478e-14 -9.3132e-15 
30 3.51528e-14 6.58682e-15 -2.03627e-14 
34 2.65063e-14 -7.05202e-15 1.73866e-14 
38 5.40942e-14 -1.32997e-14 1.26875e-14 
42 5.24882e-14 -1.17988e-14 -1.0847e-14 
46 2.21024e-14 -4.99679e-15 -1.60263e-14 
50 1.18909e-14 -9.54601e-15 9.38028e-15 
54 3.2896e-14 -2.33956e-14 7.06876e-15 
58 2.97685e-14 -1.79515e-14 -5.91306e-15 
62 2.256e-14 -1.46868e-14 -1.55633e-14 
66 1.91133e-14 2.17639e-14 1.3127e-14 
70 1.39263e-14 1.75422e-14 3.55506e-15 
74 1.59721e-14 2.17799e-14 -4.64616e-15 
78 1.64125e-14 2.30748e-14 -1.39336e-14 
82 4.4398e-15 1.25435e-14 8.71686e-15 
86 6.49916e-15 2.35751e-14 5.05338e-15 
90 5.39601e-15 1.93634e-14 -3.4603e-15 
94 2.96178e-15 9.6124e-15 -7.04177e-15 
98 -1.53347e-15 6.23469e-15 4.49014e-15 
102 -1.92108e-15 8.59142e-15 1.73721e-15 
106 -1.20258e-15 9.57877e-15 -1.77452e-15 
110 -1.65394e-15 8.24066e-15 -5.14823e-15 
114 -7.48966e-16 9.23057e-16 9.10427e-16 
118 -8.03296e-16 2.37523e-15 5.19294e-16 
122 -1.83175e-15 4.25189e-15 -1.93136e-15 
126 -1.47498e-15 2.6856e-15 -1.85316e-15 
130 1.35333e-14 1.17272e-14 1.6806e-14 
134 1.77365e-14 3.35179e-15 2.33138e-14 
138 1.16631e-14 -3.08717e-15 1.57085e-14 
142 1.6465e-14 -1.53752e-14 2.5347e-14 
146 4.40595e-15 8.73106e-15 1.37042e-14 
150 5.22995e-15 4.94715e-15 2.03059e-14 
154 4.44261e-15 -4.67019e-15 2.10528e-14 
158 3.91602e-15 -1.08068e-14 1.40152e-14 
162 -9.48865e-16 4.26885e-15 6.6743e-15 
166 -1.99356e-15 2.01619e-15 1.15069e-14 
170 -1.77135e-15 -2.79602e-15 1.17784e-14 
174 -1.02815e-15 -5.35729e-15 7.44067e-15 
178 -4.37968e-16 7.55648e-16 4.72725e-16 
182 -1.41683e-15 9.17384e-16 2.52886e-15 
186 -7.44892e-16 -1.51806e-16 1.52932e-15 
190 -1.8414e-15 -3.02256e-15 3.12102e-15 
3 -1.09533e-15 9.79719e-16 1.02656e-15 
7 -3.04943e-16 2.93186e-16 3.89834e-17 
11 -1.13037e-16 1.18897e-16 -2.80029e-17 
15 -6.33489e-16 1.06481e-15 -1.083e-15 
19 -9.18147e-16 5.10655e-18 5.21396e-16 
23 0 0 0 
27 -3.44429e-16 2.12143e-17 -4.22856e-16 
31 -2.75392e-16 5.77503e-17 -3.13028e-16 
35 -4.91718e-16 1.22175e-16 3.8417e-16 
39 -3.25024e-16 -2.13351e-17 1.04027e-16 
43 -1.93975e-16 3.14826e-17 6.19522e-17 
47 -5.86168e-16 -2.73518e-16 -5.39686e-16 
51 -9.84523e-16 -1.11527e-15 1.18862e-15 
55 -3.86492e-16 -3.47777e-16 1.49484e-16 
59 -6.84616e-16 -6.34802e-16 -2.77861e-16 
63 -1.97384e-15 -1.79238e-15 -1.50698e-15 
67 1.42601e-14 -2.00127e-14 1.48071e-14 
71 1.55138e-14 -2.23164e-14 4.66473e-15 
75 1.37835e-14 -1.79987e-14 -5.55954e-15 
79 8.42925e-15 -9.17107e-15 -6.63705e-15 
83 2.21674e-15 -8.67808e-15 6.10408e-15 
87 4.8665e-15 -1.9485e-14 5.63959e-15 
91 8.92186e-15 -2.41663e-14 -6.56599e-15 
95 3.07312e-15 -1.05381e-14 -8.0229e-15 
99 -1.06208e-15 -7.8092e-15 4.55001e-15 
103 -1.64155e-15 -1.31924e-14 1.52052e-15 
107 -2.38613e-15 -1.185e-14 -2.71399e-15 
111 -3.87699e-16 -5.11285e-15 -3.99439e-15 
115 -2.0037e-15 -5.55944e-15 2.54793e-15 
119 -2.43772e-15 -4.2803e-15 1.65969e-15 
123 -2.04683e-15 -3.15006e-15 -8.625e-16 
127 -2.24377e-15 -3.90076e-15 -2.46496e-15 
131 8.56919e-15 7.93708e-15 -1.18383e-14 
135 1.09369e-14 3.34513e-15 -1.68197e-14 
139 1.5238e-14 -4.14238e-15 -2.01887e-14 
143 1.27311e-14 -1.22353e-14 -1.4935e-14 
147 2.52839e-15 9.53406e-15 -1.25844e-14 
151 5.89744e-15 4.91701e-15 -2.25262e-14 
155 8.34747e-15 -5.77552e-15 -2.94401e-14 
159 2.72522e-15 -6.01196e-15 -9.05682e-15 
163 -8.87077e-16 3.33245e-15 -5.25065e-15 
167 -1.46451e-15 2.26008e-15 -1.12238e-14 
171 -1.85934e-15 -3.42306e-15 -1.41645e-14 
175 -1.33332e-15 -5.33993e-15 -8.26365e-15 
179 -3.99088e-15 4.6294e-15 -9.11567e-15 
183 -2.06146e-15 9.51595e-16 -4.29492e-15 
187 -9.12313e-16 1.22924e-16 -1.27414e-15 
191 -9.53817e-16 -1.12816e-15 -1.22546e-15 
4 -8.63436e-16 6.1783e-16 4.59191e-16 
8 0 0 0 
12 -4.0291e-16 4.61989e-16 -7.1241e-17 
16 -2.25622e-15 2.21963e-15 -1.31816e-15 
20 -2.34541e-16 5.60137e-17 2.4795e-16 
24 -1.63064e-16 -3.83593e-17 5.8806e-17 
28 -3.46212e-16 -2.95317e-17 1.12933e-17 
32 0 0 0 
36 -8.26246e-16 -3.4218e-16 8.25607e-16 
40 0 0 0 
44 -4.73993e-16 -1.25851e-16 -9.98838e-17 
48 -8.9744e-16 -3.9386e-16 -1.09638e-15 
52 -1.1628e-15 -1.01908e-15 1.10414e-15 
56 -6.20092e-16 -7.27419e-16 1.41133e-16 
60 -4.86951e-16 -4.41037e-16 -1.53949e-16 
64 -7.75201e-16 -7.97398e-16 -1.0712e-15 
68 1.47099e-14 -1.73547e-14 1.10873e-14 
72 1.52873e-14 -1.99916e-14 4.79331e-15 
76 1.34923e-14 -2.08153e-14 -4.67265e-15 
80 1.72185e-14 -2.47419e-14 -1.38734e-14 
84 4.38003e-15 -1.17254e-14 6.83562e-15 
88 7.49171e-15 -2.42231e-14 5.86875e-15 
92 7.53804e-15 -2.43939e-14 -5.22733e-15 
96 3.35506e-15 -1.17438e-14 -6.4138e-15 
100 -1.01086e-15 -5.19373e-15 4.07576e-15 
104 -2.07868e-15 -1.12817e-14 2.93984e-15 
108 -1.39702e-15 -1.00374e-14 -2.23112e-15 
112 -8.4684e-16 -5.37796e-15 -4.10752e-15 
116 -7.09671e-16 -1.46819e-15 1.16708e-15 
120 -2.60164e-15 -4.92388e-15 1.27479e-15 
124 -1.81265e-15 -4.60371e-15 -9.35184e-16 
128 -1.39346e-15 -3.1641e-15 -2.16754e-15 
132 1.73691e-14 1.37059e-14 -2.07134e-14 
136 1.70393e-14 5.34239e-15 -2.12272e-14 
140 1.3862e-14 -4.12372e-15 -1.91971e-14 
144 2.02911e-14 -1.79322e-14 -3.01762e-14 
148 5.53393e-15 8.80953e-15 -1.39727e-14 
152 6.85857e-15 5.96049e-15 -2.25476e-14 
156 4.50698e-15 -3.50615e-15 -1.64337e-14 
160 2.25548e-15 -4.65551e-15 -7.42346e-15 
164 -7.91235e-16 3.74322e-15 -5.06195e-15 
168 -6.00685e-16 2.70211e-15 -1.19342e-14 
172 -2.18805e-15 -2.22056e-15 -9.48838e-15 
176 -5.31228e-16 -2.56667e-15 -3.7692e-15 
180 -1.88146e-15 2.85132e-15 -3.16074e-15 
184 -2.09099e-15 9.55397e-16 -3.67839e-15 
188 -1.30027e-15 2.89481e-16 -1.79253e-15 
192 -1.65188e-15 -2.86037e-15 -3.11963e-15 
