ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
173 -1.69454e-15 -7.51711e-15 9.37324e-15 
177 -3.82731e-15 3.99505e-15 6.62767e-15 
181 -1.52944e-15 1.03435e-15 1.25554e-15 
185 -2.63186e-15 -6.64574e-16 3.6879e-15 
189 1.45112e-16 -4.91486e-16 5.49428e-16 
2 2.0613e-14 1.58063e-14 1.26333e-14 
6 2.77953e-14 1.9322e-14 5.676e-15 
10 2.40657e-14 1.52248e-14 -5.21851e-15 
14 4.60597e-14 2.39923e-14 -2.56298e-14 
18 2.29029e-14 5.01559e-15 1.28647e-14 
22 4.33297e-14 1.05443e-14 8.02677e-15 
26 5.87676e-14 1.14477e-14 -1.53559e-14 
30 2.22976e-14 5.39218e-15 -1.44227e-14 
34 2.63506e-14 -7.46294e-15 2.06008e-14 
38 5.6497e-14 -1.33619e-14 1.5589e-14 
42 6.32615e-14 -1.39574e-14 -1.52566e-14 
46 2.25887e-14 -4.01223e-15 -1.33605e-14 
50 1.90527e-14 -1.58478e-14 1.49945e-14 
54 2.51597e-14 -1.82489e-14 7.41611e-15 
58 2.95357e-14 -2.1439e-14 -8.90824e-15 
62 2.29348e-14 -1.16467e-14 -1.5281e-14 
66 1.2424e-14 1.3526e-14 1.0004e-14 
70 2.05793e-14 2.73293e-14 5.16214e-15 
74 1.05445e-14 1.48669e-14 -2.90216e-15 
78 1.74662e-14 2.77318e-14 -1.7327e-14 
82 2.56697e-15 1.09447e-14 5.99708e-15 
86 6.79675e-15 1.93395e-14 4.79449e-15 
90 3.09494e-15 1.07329e-14 -2.70421e-15 
94 1.52998e-15 8.09097e-15 -4.78061e-15 
98 -8.63269e-16 6.11394e-15 4.72242e-15 
102 -3.22915e-15 1.8511e-14 3.83036e-15 
106 -1.67897e-15 1.19942e-14 -2.22332e-15 
110 -6.02232e-16 8.00848e-15 -5.45925e-15 
114 -6.9461e-16 1.54283e-15 1.59552e-15 
118 -1.74446e-15 2.50265e-15 7.729e-16 
122 -1.03989e-15 1.42516e-15 -9.77381e-17 
126 -3.04973e-15 7.81313e-15 -4.65835e-15 
130 1.70091e-14 1.58946e-14 2.29427e-14 
134 1.29432e-14 4.03419e-15 1.87441e-14 
138 1.70096e-14 -6.74852e-15 2.53066e-14 
142 1.92045e-14 -1.85431e-14 3.36876e-14 
146 3.6586e-15 6.4595e-15 9.19525e-15 
150 8.859e-15 7.45121e-15 2.40723e-14 
154 4.54454e-15 -3.59838e-15 1.74945e-14 
158 3.74777e-15 -1.144e-14 1.5375e-14 
162 -5.97878e-16 5.41854e-15 7.13135e-15 
166 -1.332e-15 1.29163e-15 5.13186e-15 
170 -1.48631e-15 -3.40289e-15 1.38076e-14 
174 -1.28552e-16 -6.29311e-15 7.38696e-15 
178 -1.08317e-15 3.97445e-16 1.69589e-15 
182 -1.99646e-15 -6.65168e-17 3.40688e-15 
186 -8.06068e-16 4.54474e-16 2.93431e-15 
190 -1.94091e-15 -1.96948e-15 2.25198e-15 
3 0 0 0 
7 -9.43092e-16 6.85366e-16 3.35479e-16 
11 -5.4086e-16 8.53158e-16 -5.72866e-16 
15 -2.2743e-15 1.51953e-15 -1.65608e-15 
19 0 0 0 
23 -2.15028e-16 3.47577e-16 2.93377e-17 
27 0 0 0 
31 -7.65153e-16 -7.50074e-17 -1.95239e-16 
35 -4.33373e-16 -1.93578e-16 7.24284e-16 
39 0 0 0 
43 0 0 0 
47 -3.06234e-16 -3.10165e-16 -3.41836e-16 
51 -1.6357e-15 -1.13383e-15 1.58178e-16 
55 -1.79013e-15 -1.40318e-15 4.85382e-16 
59 -5.5249e-16 -6.24377e-16 -3.22351e-16 
63 -4.59737e-16 -8.61386e-16 -1.03498e-15 
67 1.32195e-14 -1.58481e-14 1.55904e-14 
71 1.68304e-14 -2.49868e-14 6.95834e-15 
75 1.45087e-14 -1.84626e-14 -4.03458e-15 
79 1.18011e-14 -1.13623e-14 -1.06051e-14 
83 3.41409e-15 -1.15659e-14 8.5182e-15 
87 5.22263e-15 -2.09769e-14 6.42709e-15 
91 8.12039e-15 -2.4596e-14 -5.27018e-15 
95 5.8443e-15 -1.55809e-14 -1.18502e-14 
99 -1.58719e-15 -6.82686e-15 4.05231e-15 
103 -1.86308e-15 -1.52855e-14 3.26748e-15 
107 -8.73889e-16 -7.50512e-15 -9.61776e-16 
111 -8.78156e-16 -3.0683e-15 -2.13429e-15 
115 -4.02906e-15 -9.1693e-15 4.83003e-15 
119 -1.07111e-15 -2.20772e-15 6.01713e-16 
123 -9.1187e-16 -2.323e-15 -5.26001e-16 
127 -2.63725e-15 -4.28291e-15 -4.43866e-15 
131 1.20662e-14 1.12636e-14 -1.4974e-14 
135 1.19136e-14 5.72156e-15 -1.86596e-14 
139 1.18936e-14 -4.91425e-15 -1.51655e-14 
143 1.42446e-14 -1.3173e-14 -1.52039e-14 
147 4.52068e-15 9.87825e-15 -1.11064e-14 
151 3.50056e-15 4.40464e-15 -1.50139e-14 
155 6.05433e-15 -6.57247e-15 -2.64417e-14 
159 3.52802e-15 -8.5286e-15 -9.76461e-15 
163 -1.02696e-16 3.50192e-15 -5.95023e-15 
167 -4.40374e-16 2.18082e-15 -1.26488e-14 
171 -1.83967e-15 -1.66439e-15 -7.39618e-15 
175 -3.97219e-16 -3.03676e-15 -4.8184e-15 
179 -6.07596e-15 6.84403e-15 -9.22555e-15 
183 -2.41296e-16 -7.08881e-16 -1.89934e-15 
187 -1.31966e-15 -8.32865e-16 -3.13461e-15 
191 -2.86117e-15 -2.83111e-15 -3.894e-15 
4 -7.91674e-16 5.8077e-16 4.27479e-16 
8 -3.77311e-16 4.62857e-16 3.74059e-16 
12 -1.93437e-16 5.39476e-16 -1.55287e-16 
16 -1.32998e-15 1.22145e-15 -9.08366e-16 
