ITEM: TIMESTEP
50000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_ID_drag_fix[1] f_ID_drag_fix[2] f_ID_drag_fix[3] 
189 -2.26854e-15 -2.5595e-15 1.25138e-15 
2 8.54822e-15 4.25982e-15 6.06934e-15 
6 4.81821e-14 3.55342e-14 1.22496e-14 
10 1.84844e-14 8.10949e-15 -3.54993e-15 
14 2.98844e-14 1.7526e-14 -1.50567e-14 
18 1.96164e-14 4.18978e-15 1.34778e-14 
22 2.82296e-14 9.14128e-15 7.07076e-15 
26 7.38558e-14 1.97613e-14 -1.43814e-14 
30 2.60741e-14 -6.88677e-17 -1.68192e-14 
34 1.89938e-14 -9.60176e-15 9.46573e-15 
38 8.90559e-14 -1.90865e-14 1.92514e-14 
42 7.07206e-14 -1.14921e-14 -1.00151e-14 
46 2.33127e-14 -3.48414e-15 -1.43225e-14 
50 6.16329e-15 -5.45352e-15 4.82817e-15 
54 3.78445e-14 -1.72612e-14 8.3097e-15 
58 3.08375e-14 -1.75961e-14 -9.99963e-15 
62 2.55312e-14 -1.94726e-14 -2.03929e-14 
66 9.58779e-16 2.36756e-15 2.99707e-15 
70 1.67349e-14 3.02576e-14 5.91463e-15 
74 8.29401e-15 1.22185e-14 -1.75944e-15 
78 3.98331e-14 6.27634e-14 -3.85288e-14 
82 2.88266e-15 1.19687e-14 7.32736e-15 
86 6.45488e-15 2.89157e-14 5.31826e-15 
90 8.11489e-15 2.74649e-14 -3.04826e-15 
94 3.71742e-15 1.4095e-14 -8.55648e-15 
98 1.00815e-16 2.45733e-15 2.25668e-15 
102 -4.40499e-15 1.69758e-14 3.06358e-15 
106 1.17927e-15 1.66738e-14 -4.309e-15 
110 2.09701e-16 8.60295e-15 -4.79623e-15 
114 -1.69394e-15 3.01398e-15 3.90274e-15 
118 -6.59861e-16 2.74671e-15 -9.28504e-16 
122 -2.39453e-15 8.56262e-15 -2.61441e-15 
126 -1.51054e-15 1.11404e-15 -6.85357e-17 
130 1.49032e-14 6.43558e-15 8.94787e-15 
134 1.8294e-14 7.07606e-15 1.76545e-14 
138 2.57007e-14 -5.5127e-15 3.67702e-14 
142 1.91585e-14 -1.38125e-14 3.1597e-14 
146 6.23362e-15 1.48276e-14 2.03145e-14 
150 2.47659e-15 1.65227e-15 5.45765e-15 
154 3.86405e-15 -4.27331e-15 1.62598e-14 
158 1.09459e-15 -8.98171e-15 1.87516e-14 
162 -1.74339e-15 8.4513e-15 1.14863e-14 
166 -2.53649e-15 3.87538e-15 1.37964e-14 
170 -5.28158e-15 -9.04014e-15 2.76785e-14 
174 -2.77191e-15 -1.05646e-14 1.06099e-14 
178 -1.72337e-15 2.92722e-15 2.28175e-15 
182 -8.55386e-15 3.44214e-15 1.14231e-14 
186 3.69229e-16 -1.44921e-15 4.61978e-15 
190 -2.97593e-15 -9.76412e-17 2.13675e-15 
3 -2.28922e-15 1.68996e-15 8.52819e-16 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 -9.82611e-16 7.19059e-16 2.37833e-15 
39 0 0 0 
43 0 0 0 
47 -7.69969e-15 -6.95105e-16 -4.16068e-15 
51 0 0 0 
55 -1.36778e-15 -1.83053e-15 -2.07729e-15 
59 0 0 0 
63 0 0 0 
67 8.90879e-15 -1.26196e-14 1.01672e-14 
71 1.54377e-14 -2.27224e-14 3.63553e-15 
75 8.86575e-15 -1.18885e-14 -1.05819e-15 
79 9.49897e-15 -7.2834e-15 -5.99537e-15 
83 7.38932e-15 -6.82309e-15 7.06718e-15 
87 6.22697e-15 -1.97273e-14 3.76088e-15 
91 1.41759e-14 -3.63514e-14 -5.89191e-15 
95 1.61446e-15 -7.89914e-15 -4.3216e-15 
99 -1.71063e-16 -5.7843e-15 2.08436e-15 
103 -1.78496e-15 -1.38993e-14 7.7383e-15 
107 -3.28091e-15 -2.65726e-14 -4.33843e-15 
111 1.62649e-15 -9.55536e-16 -2.05917e-15 
115 -1.45179e-15 -2.6326e-15 1.34257e-16 
119 -2.80101e-15 -3.50298e-15 2.60183e-15 
123 -2.25347e-15 -3.24443e-15 -7.05401e-16 
127 -3.50884e-15 -4.79215e-15 -1.54005e-15 
131 7.89262e-15 1.14823e-14 -1.41892e-14 
135 1.58881e-14 3.5101e-15 -1.67575e-14 
139 1.37424e-14 -6.1621e-15 -1.42358e-14 
143 2.26625e-14 -2.04618e-14 -2.75463e-14 
147 2.81165e-15 5.01132e-15 -8.92004e-15 
151 5.415e-15 2.8473e-15 -1.197e-14 
155 2.69709e-15 -1.77718e-15 -1.41949e-14 
159 1.07521e-14 -1.44402e-14 -1.73475e-14 
163 -4.75093e-15 1.2388e-14 -2.17197e-14 
167 0 0 0 
171 -4.48831e-15 5.77375e-16 -2.33309e-14 
175 6.66528e-17 -7.23927e-16 -1.41885e-15 
179 0 0 0 
183 0 0 0 
187 -3.46015e-15 3.32927e-16 -7.28411e-15 
191 -1.40259e-15 -2.87601e-15 -1.53611e-15 
4 0 0 0 
8 -1.73625e-15 8.544e-16 2.34774e-15 
12 0 0 0 
16 -1.23482e-15 -8.69835e-17 -2.09334e-15 
20 0 0 0 
24 -1.59808e-15 3.3651e-16 2.69622e-15 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 2.68821e-15 -8.60148e-15 1.09153e-15 
72 1.30285e-14 -1.52348e-14 1.99848e-15 
76 7.70827e-15 -1.32666e-14 -2.84169e-15 
80 1.28628e-14 -1.91101e-14 -1.2538e-14 
84 9.07586e-15 -2.93363e-14 2.09851e-14 
88 5.31506e-15 -1.44821e-14 3.50496e-15 
92 4.92796e-15 -3.34655e-14 -5.12947e-15 
96 0 0 0 
100 -2.18319e-16 -9.19983e-15 4.05346e-15 
104 -2.36383e-15 -1.19989e-14 7.42433e-16 
108 -6.16115e-16 -2.25826e-15 -1.26735e-15 
112 -4.06778e-16 -4.82511e-15 -3.10132e-15 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 -2.02302e-15 -2.78345e-15 -1.34901e-15 
132 7.82073e-15 7.34123e-15 -7.74073e-15 
136 3.15082e-15 5.45311e-16 -1.24094e-15 
140 2.04213e-14 -6.29294e-15 -2.99017e-14 
144 1.69848e-14 -1.9065e-14 -3.14742e-14 
148 6.06269e-15 1.23304e-14 -2.63664e-14 
152 8.33744e-15 4.08712e-15 -2.79666e-14 
156 9.52985e-15 -6.08382e-15 -3.1928e-14 
160 2.89446e-15 -7.04729e-15 -1.25642e-14 
164 -4.20049e-15 4.02539e-15 -5.32117e-15 
168 1.67029e-15 2.64281e-15 -2.20652e-14 
172 2.37795e-15 -2.99868e-15 -6.2262e-15 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 -3.73069e-15 -2.65976e-15 -6.52822e-15 
